age,workclass,education,education_num,marital_status,occupation,capital_gain,capital_loss,hours_per_week,income
76,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,9386,0,25,>50K
46,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,0,0,40,>50K
50,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,30,<=50K
26,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,5013,0,50,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,0,0,24,<=50K
35,Private,HS-grad,9,Divorced,Craft-repair,0,0,56,<=50K
61,Private,11th,7,Married-civ-spouse,Protective-serv,0,0,36,<=50K
41,Private,Bachelors,13,Never-married,Exec-managerial,0,0,40,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,7688,0,40,>50K
32,Private,HS-grad,9,Never-married,Exec-managerial,0,0,40,<=50K
41,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,0,0,50,>50K
38,Private,HS-grad,9,Never-married,Prof-specialty,0,0,60,<=50K
58,Federal-gov,Bachelors,13,Widowed,Prof-specialty,0,0,40,<=50K
62,Private,9th,5,Widowed,Machine-op-inspct,0,0,35,<=50K
25,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
34,Local-gov,Masters,14,Divorced,Prof-specialty,0,0,40,<=50K
23,Private,Assoc-acdm,12,Never-married,Sales,0,0,12,<=50K
36,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,40,<=50K
47,Local-gov,Some-college,10,Divorced,Craft-repair,0,0,40,<=50K
46,Private,7th-8th,4,Married-civ-spouse,Sales,0,0,30,<=50K
23,Private,HS-grad,9,Separated,Other-service,0,0,40,<=50K
28,Private,Bachelors,13,Separated,Sales,0,0,42,<=50K
23,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,45,<=50K
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,45,>50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,>50K
33,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,5013,0,40,<=50K
27,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,2057,49,<=50K
33,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
35,Local-gov,Bachelors,13,Divorced,Prof-specialty,5721,0,40,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,16,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
55,Private,Some-college,10,Divorced,Other-service,0,0,40,<=50K
33,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
19,State-gov,Some-college,10,Never-married,Other-service,0,0,35,<=50K
25,Private,11th,7,Divorced,Machine-op-inspct,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,10,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,15024,0,40,>50K
43,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Prof-specialty,0,0,35,<=50K
41,Private,9th,5,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
60,Private,HS-grad,9,Divorced,Craft-repair,0,0,40,<=50K
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,15024,0,35,>50K
20,Private,HS-grad,9,Never-married,Sales,0,0,30,<=50K
34,Private,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
17,Private,10th,6,Married-spouse-absent,Other-service,0,0,40,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,45,>50K
31,Private,Masters,14,Divorced,Exec-managerial,0,0,40,<=50K
54,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,55,>50K
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,30,<=50K
19,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
51,Private,HS-grad,9,Divorced,Adm-clerical,0,0,40,<=50K
42,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,0,0,40,<=50K
63,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,0,0,20,<=50K
19,Private,Some-college,10,Never-married,Sales,0,0,15,<=50K
29,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
58,Private,HS-grad,9,Separated,Other-service,2907,0,43,<=50K
37,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,0,0,48,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,40,>50K
52,Private,5th-6th,3,Married-civ-spouse,Craft-repair,0,2002,45,<=50K
51,Private,12th,8,Separated,Transport-moving,0,0,40,<=50K
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
43,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,0,0,40,>50K
40,Private,Some-college,10,Divorced,Exec-managerial,0,0,40,>50K
35,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
44,Federal-gov,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
56,Private,Some-college,10,Married-civ-spouse,Other-service,0,0,45,>50K
44,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,0,0,2,<=50K
27,Private,Some-college,10,Never-married,Other-service,0,0,38,<=50K
52,Local-gov,Bachelors,13,Never-married,Prof-specialty,0,0,40,<=50K
27,State-gov,Bachelors,13,Never-married,Adm-clerical,0,0,40,<=50K
35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,0,0,80,>50K
32,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
34,Private,Some-college,10,Never-married,Machine-op-inspct,0,0,86,>50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
31,Private,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
55,Federal-gov,Bachelors,13,Married-spouse-absent,Exec-managerial,0,0,40,>50K
45,Private,HS-grad,9,Divorced,Exec-managerial,0,0,38,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,40,>50K
38,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,0,0,40,>50K
56,Private,9th,5,Separated,Other-service,0,0,40,<=50K
40,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,0,0,60,<=50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
52,Private,Prof-school,15,Divorced,Prof-specialty,25236,0,44,>50K
28,Private,5th-6th,3,Never-married,Machine-op-inspct,0,0,40,<=50K
19,Local-gov,HS-grad,9,Never-married,Protective-serv,0,0,36,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,35,<=50K
24,Private,Some-college,10,Never-married,Protective-serv,0,0,24,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,48,<=50K
29,Private,Assoc-voc,11,Never-married,Tech-support,0,1974,40,<=50K
54,Private,Some-college,10,Widowed,Sales,0,0,20,<=50K
26,Private,Some-college,10,Married-civ-spouse,Sales,0,0,40,>50K
58,Private,Some-college,10,Married-civ-spouse,Sales,0,0,60,>50K
37,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,50,>50K
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
65,Private,Some-college,10,Widowed,Machine-op-inspct,0,0,20,<=50K
43,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Sales,0,1977,40,>50K
55,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,46,>50K
32,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,46,>50K
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
29,Private,Assoc-voc,11,Never-married,Craft-repair,0,0,40,<=50K
34,State-gov,HS-grad,9,Never-married,Other-service,0,0,20,<=50K
39,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,0,0,50,<=50K
56,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
33,Private,Bachelors,13,Never-married,Adm-clerical,0,0,10,<=50K
51,Private,Preschool,1,Never-married,Machine-op-inspct,0,0,30,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Craft-repair,0,0,50,>50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
58,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,80,>50K
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,50,>50K
35,Private,HS-grad,9,Divorced,Tech-support,0,0,40,<=50K
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,>50K
41,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,60,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
38,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,27828,0,35,>50K
47,Private,Bachelors,13,Never-married,Tech-support,27828,0,38,>50K
43,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Transport-moving,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,45,>50K
29,Private,Bachelors,13,Never-married,Prof-specialty,8614,0,40,>50K
47,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,27828,0,60,>50K
37,Private,Some-college,10,Never-married,Exec-managerial,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Exec-managerial,0,0,30,<=50K
67,Private,9th,5,Divorced,Adm-clerical,0,0,20,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,7688,0,40,>50K
53,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,37,<=50K
56,Private,HS-grad,9,Divorced,Protective-serv,4101,0,38,<=50K
47,Private,HS-grad,9,Divorced,Sales,0,0,40,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,50,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,0,1977,40,>50K
44,Private,Some-college,10,Separated,Craft-repair,0,0,55,<=50K
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,7298,0,40,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,0,0,35,<=50K
52,Private,12th,8,Separated,Machine-op-inspct,0,0,40,<=50K
33,Private,Bachelors,13,Never-married,Sales,3325,0,43,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,0,0,40,<=50K
75,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,0,2467,40,<=50K
50,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
58,Local-gov,Assoc-voc,11,Widowed,Adm-clerical,0,0,40,<=50K
20,Self-emp-inc,9th,5,Never-married,Craft-repair,0,625,40,<=50K
36,State-gov,Some-college,10,Separated,Prof-specialty,0,0,32,<=50K
26,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
58,Local-gov,Masters,14,Never-married,Exec-managerial,0,0,40,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,45,<=50K
46,Self-emp-inc,Masters,14,Never-married,Exec-managerial,0,1564,50,>50K
29,Private,Masters,14,Never-married,Exec-managerial,0,0,42,<=50K
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,40,>50K
34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,0,0,40,>50K
57,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,50,<=50K
35,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,0,0,40,<=50K
36,Local-gov,Some-college,10,Never-married,Protective-serv,0,0,56,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Sales,0,1672,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,50,<=50K
25,Self-emp-inc,HS-grad,9,Never-married,Machine-op-inspct,0,0,65,<=50K
43,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,0,0,40,>50K
26,Private,11th,7,Separated,Other-service,0,0,40,<=50K
46,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,0,1902,60,>50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
68,Self-emp-not-inc,HS-grad,9,Never-married,Sales,0,0,24,>50K
52,Private,Some-college,10,Divorced,Tech-support,0,0,36,<=50K
26,Private,Assoc-voc,11,Never-married,Exec-managerial,0,0,50,<=50K
27,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,46,<=50K
52,Private,Masters,14,Married-civ-spouse,Sales,15024,0,40,>50K
54,Private,7th-8th,4,Divorced,Adm-clerical,0,0,40,<=50K
29,Private,HS-grad,9,Never-married,Transport-moving,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Sales,0,0,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,45,>50K
19,Private,HS-grad,9,Never-married,Transport-moving,0,0,30,<=50K
22,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
58,Private,Some-college,10,Married-civ-spouse,Sales,0,1977,60,>50K
39,Private,Assoc-acdm,12,Divorced,Adm-clerical,0,0,40,<=50K
20,State-gov,Some-college,10,Never-married,Prof-specialty,0,0,40,<=50K
26,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
22,Private,HS-grad,9,Never-married,Other-service,0,0,45,<=50K
31,State-gov,Assoc-voc,11,Divorced,Protective-serv,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,40,>50K
53,Local-gov,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
33,Private,HS-grad,9,Separated,Other-service,0,0,40,<=50K
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,0,0,40,>50K
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
33,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
33,Private,HS-grad,9,Never-married,Craft-repair,0,0,35,<=50K
47,Private,Bachelors,13,Never-married,Sales,0,0,40,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,0,0,40,<=50K
18,Private,12th,8,Never-married,Sales,0,0,16,<=50K
51,Private,HS-grad,9,Divorced,Sales,0,0,16,<=50K
34,State-gov,Bachelors,13,Separated,Exec-managerial,0,0,38,<=50K
39,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,48,<=50K
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,7298,0,35,>50K
27,Private,5th-6th,3,Married-civ-spouse,Craft-repair,0,0,40,<=50K
33,Private,Prof-school,15,Never-married,Prof-specialty,0,0,40,<=50K
27,Private,Some-college,10,Married-civ-spouse,Protective-serv,0,0,40,<=50K
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
19,Private,HS-grad,9,Never-married,Sales,0,0,20,<=50K
40,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,>50K
43,Local-gov,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,3103,0,35,>50K
42,Private,Some-college,10,Married-civ-spouse,Sales,0,0,50,<=50K
28,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
50,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,60,>50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,3137,0,45,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,0,0,40,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,0,0,43,>50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
40,Private,1st-4th,2,Married-civ-spouse,Craft-repair,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Tech-support,0,1092,60,<=50K
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,60,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Tech-support,0,0,40,<=50K
55,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,40,<=50K
48,Private,9th,5,Married-civ-spouse,Craft-repair,0,0,40,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
55,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
36,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,0,0,50,<=50K
35,Private,HS-grad,9,Divorced,Other-service,0,0,31,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,50,>50K
17,Private,11th,7,Never-married,Adm-clerical,0,0,7,<=50K
31,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,0,0,40,>50K
51,Private,Bachelors,13,Divorced,Adm-clerical,0,0,40,<=50K
20,Self-emp-not-inc,HS-grad,9,Never-married,Sales,0,0,40,<=50K
32,Self-emp-not-inc,10th,6,Married-spouse-absent,Craft-repair,0,0,16,<=50K
34,Local-gov,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
37,Private,HS-grad,9,Never-married,Transport-moving,0,0,45,<=50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,35,<=50K
32,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,0,0,50,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,48,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,>50K
62,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
18,Private,HS-grad,9,Never-married,Exec-managerial,0,0,35,<=50K
49,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,>50K
26,Private,9th,5,Never-married,Farming-fishing,0,0,40,<=50K
59,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,20,>50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,0,0,40,<=50K
21,State-gov,Some-college,10,Never-married,Other-service,0,0,11,<=50K
31,Private,Some-college,10,Married-civ-spouse,Sales,0,0,60,>50K
37,Private,Some-college,10,Divorced,Craft-repair,0,0,40,<=50K
38,Private,HS-grad,9,Never-married,Farming-fishing,0,0,60,<=50K
28,Private,Assoc-voc,11,Divorced,Adm-clerical,0,0,3,<=50K
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,50,<=50K
30,Private,Bachelors,13,Never-married,Sales,0,0,35,>50K
71,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,20,<=50K
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,60,>50K
53,Private,HS-grad,9,Divorced,Sales,0,0,40,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,1887,40,>50K
34,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,0,0,35,<=50K
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,62,<=50K
21,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
53,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,60,>50K
46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,0,0,40,>50K
23,Private,Bachelors,13,Never-married,Adm-clerical,1055,0,10,<=50K
50,Private,Assoc-voc,11,Divorced,Other-service,0,0,20,<=50K
30,Private,HS-grad,9,Divorced,Adm-clerical,0,0,40,<=50K
32,Private,HS-grad,9,Never-married,Craft-repair,0,0,50,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,0,0,30,<=50K
53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,7688,0,35,>50K
41,Private,Prof-school,15,Divorced,Prof-specialty,0,0,45,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,15024,0,50,>50K
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,65,<=50K
45,Private,HS-grad,9,Divorced,Craft-repair,0,0,44,<=50K
56,Private,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,40,>50K
65,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
42,Private,7th-8th,4,Separated,Machine-op-inspct,0,0,40,<=50K
43,Private,Bachelors,13,Never-married,Prof-specialty,0,2258,50,>50K
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,60,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,37,>50K
21,Private,HS-grad,9,Never-married,Other-service,0,0,30,<=50K
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,55,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,40,<=50K
53,Private,HS-grad,9,Widowed,Tech-support,0,0,39,>50K
43,Private,9th,5,Married-spouse-absent,Craft-repair,0,0,50,>50K
17,Private,9th,5,Never-married,Sales,0,0,30,<=50K
46,State-gov,Masters,14,Divorced,Exec-managerial,7430,0,50,>50K
45,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
52,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,40,<=50K
37,Self-emp-not-inc,Assoc-acdm,12,Never-married,Transport-moving,0,0,50,<=50K
18,Private,11th,7,Never-married,Other-service,0,0,20,<=50K
53,Private,Bachelors,13,Divorced,Sales,0,0,40,<=50K
45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,7688,0,40,>50K
37,Private,HS-grad,9,Separated,Craft-repair,0,0,40,<=50K
19,Private,11th,7,Never-married,Sales,0,0,43,<=50K
25,Private,Some-college,10,Never-married,Exec-managerial,0,0,40,<=50K
57,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
45,Private,Some-college,10,Never-married,Prof-specialty,0,0,50,>50K
54,Self-emp-inc,HS-grad,9,Divorced,Sales,0,0,50,<=50K
29,Private,Some-college,10,Never-married,Other-service,0,0,34,<=50K
32,Private,HS-grad,9,Never-married,Transport-moving,0,0,60,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
34,Private,Masters,14,Divorced,Exec-managerial,27828,0,60,>50K
46,Local-gov,Masters,14,Never-married,Prof-specialty,0,2258,35,<=50K
43,Private,10th,6,Separated,Other-service,0,0,40,<=50K
32,Federal-gov,Prof-school,15,Never-married,Prof-specialty,14084,0,55,>50K
67,Private,9th,5,Married-civ-spouse,Protective-serv,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,0,0,50,>50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,<=50K
59,Private,7th-8th,4,Separated,Machine-op-inspct,0,0,40,<=50K
34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,60,<=50K
24,Private,HS-grad,9,Never-married,Exec-managerial,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,0,0,12,<=50K
36,Private,Some-college,10,Separated,Sales,0,0,40,<=50K
53,Private,Bachelors,13,Divorced,Prof-specialty,0,0,50,>50K
24,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,0,0,40,<=50K
38,State-gov,Some-college,10,Never-married,Tech-support,0,0,50,<=50K
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,1902,40,<=50K
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,50,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,0,0,30,<=50K
53,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,0,0,48,>50K
65,Self-emp-not-inc,Prof-school,15,Divorced,Tech-support,0,0,40,<=50K
40,Private,11th,7,Married-civ-spouse,Craft-repair,0,0,50,<=50K
39,Private,Assoc-voc,11,Never-married,Adm-clerical,14344,0,40,>50K
54,Private,HS-grad,9,Divorced,Craft-repair,0,0,45,<=50K
24,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
32,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
40,Local-gov,Bachelors,13,Divorced,Prof-specialty,0,0,40,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,15024,0,55,>50K
40,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,1902,40,>50K
38,Private,HS-grad,9,Divorced,Craft-repair,0,0,40,<=50K
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,70,<=50K
64,Private,HS-grad,9,Separated,Machine-op-inspct,0,0,40,<=50K
47,Private,7th-8th,4,Separated,Other-service,0,0,38,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,0,0,20,<=50K
48,Private,Assoc-voc,11,Divorced,Tech-support,0,0,40,<=50K
45,Private,11th,7,Married-civ-spouse,Sales,0,0,70,<=50K
58,State-gov,HS-grad,9,Never-married,Tech-support,0,0,40,<=50K
48,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,5013,0,40,<=50K
49,Private,HS-grad,9,Divorced,Adm-clerical,0,0,45,<=50K
34,Federal-gov,12th,8,Married-civ-spouse,Craft-repair,0,0,40,<=50K
43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,3103,0,40,>50K
50,State-gov,HS-grad,9,Married-civ-spouse,Other-service,0,0,30,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,0,0,55,<=50K
31,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
57,Private,HS-grad,9,Married-spouse-absent,Transport-moving,0,0,40,<=50K
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,7298,0,56,>50K
52,Private,11th,7,Married-civ-spouse,Other-service,0,0,32,<=50K
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,99999,0,40,>50K
30,Private,Bachelors,13,Never-married,Priv-house-serv,0,0,60,<=50K
54,Private,HS-grad,9,Divorced,Craft-repair,0,1741,40,<=50K
36,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,10520,0,40,>50K
43,Private,HS-grad,9,Divorced,Exec-managerial,0,0,47,>50K
35,Private,Bachelors,13,Married-civ-spouse,Transport-moving,0,0,40,<=50K
56,Private,HS-grad,9,Divorced,Other-service,0,0,37,<=50K
34,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,0,0,50,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,35,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Transport-moving,7688,0,50,>50K
59,Private,HS-grad,9,Divorced,Adm-clerical,0,0,38,<=50K
